Gene,log2FoldChange,pvalue,adj_pvalue
TPSG1,-3.126257338674836,6.352058861758828e-82,1.0817556241575284e-77
RABEP1,-1.5461716075566567,9.434222352457098e-74,8.033240333117219e-70
TUBA3E,-3.0315069989395544,1.6090793340479308e-72,9.134207019612086e-69
KRT37,-1.8907173363182905,3.747235125573703e-72,1.5953853547130041e-68
C6orf211,-2.097727481245826,1.1624147016847497e-71,3.959184473938258e-68
SLC16A6,-3.4483249401044738,5.362766632410238e-69,1.5221319291657724e-65
NAT1,-4.083664647892856,8.067316540665118e-68,1.9626628669646708e-64
UBE2E3,1.5462221829464635,1.261584620830065e-67,2.6855982615920007e-64
FSIP1,-4.704536471466162,1.9913597736601385e-67,3.768095216159129e-64
CYP2B7P1,-6.309559078590786,4.1700761298417016e-66,7.101639649120419e-63
FLJ46111,-1.7032733631829073,5.01049176313359e-65,7.757152247833186e-62
SLC39A6,-2.556731479517694,1.5693921222935853e-64,2.227228986888313e-61
C1orf64,-6.044412458269512,1.5405147525673067e-63,2.018074325863172e-60
CT62,-3.8887105259023604,1.699431008444022e-63,2.0672364338429783e-60
TCEAL1,-1.6004288284042278,3.8415714553281097e-63,4.361464125615847e-60
ESR1,-6.052027493028554,6.229927938048418e-63,6.630979549060286e-60
CXADRP3,-2.585254121990496,1.627737369351106e-62,1.6306098470617257e-59
BCL11A,4.069544193079613,3.984404899471285e-62,3.769689746555332e-59
LOC145837,-4.108734177762068,8.121416722095976e-62,7.279354040910235e-59
TBC1D9,-3.3890868858253818,9.582798366562085e-62,8.159752809127615e-59
SYT9,-4.450823019520051,2.6183078848447487e-61,2.1233230132812413e-58
GPR77,-3.2905382192372654,5.681246591295436e-61,4.397801338625513e-58
AGR3,-7.424458065276306,4.257698832683941e-60,3.1525483095916313e-57
LOC389033,-2.232544511213228,8.558226876871608e-60,6.072775154713478e-57
SLC7A13,-2.0007835630965007,1.3915296944599993e-59,9.479100278661516e-57
C20orf26,-2.5640964769647687,2.393745137579096e-59,1.5679030651143078e-56
LOC100130148,-2.631711535289266,4.062189136423875e-59,2.562188184936985e-56
KCNJ3,-4.6146916774675,1.4096449848887493e-58,8.37965466988272e-56
TMPRSS6,-3.535611676681985,1.4269523513012267e-58,8.37965466988272e-56
TPRG1,-3.597403091001924,1.4856715830529295e-58,8.433662353130462e-56
PSAT1,4.007969608420725,4.17406755177131e-58,2.2930442066666264e-55
RGS22,-3.6827573465299874,6.468561801539707e-58,3.442487733756913e-55
F7,-3.756002470444995,4.628057091849183e-57,2.388357947702775e-54
CDCA7,2.9252539059738414,5.332180918971412e-57,2.670795325002446e-54
TFF1,-7.134910034955423,9.047195557718278e-57,4.4021068670840656e-54
CST9,-3.6785929225089347,1.239420457801126e-56,5.863147332320326e-54
C6orf97,-3.5039820588350823,7.819410549180432e-56,3.59904220682548e-53
CACNA2D2,-3.2426498723537964,8.708063502734377e-56,3.9025874066201696e-53
APOF,-2.2205794273594908,4.793248822863473e-55,2.0930519859837163e-52
ZNF552,-2.28539560897058,8.739644815286873e-55,3.720903780108386e-52
ANKRD30B,-4.483578029142611,1.1167628680331007e-54,4.638651620147245e-52
GRPR,-4.198097922312558,2.3217653794912182e-54,9.414205812556058e-52
DACH1,-3.902970849534581,1.508346148988375e-53,5.973752306342332e-51
B3GNT5,2.6948116923922845,1.9312020092774027e-53,7.474629594998676e-51
CA12,-4.531846392521896,4.268073771755329e-53,1.6152288073998502e-50
ABCC8,-4.701706991084403,5.833394983952532e-53,2.1596242734067743e-50
THPO,-2.4793242527787607,7.725963662104067e-53,2.7994289609708994e-50
MCCC2,-1.5924524292054514,1.6177173395230501e-52,5.739526310849488e-50
SERPINA11,-4.650768449785947,2.4667536656292777e-52,8.573227535850327e-50
HRASLS,2.62633787361062,8.028588403045905e-52,2.7345372100774355e-49
SPINK4,-1.1619351400180669,1.1171090175526902e-51,3.710194777832388e-49
ABAT,-2.9299717332390713,1.13288390162821e-51,3.710194777832388e-49
MPP6,2.2123325399630813,2.2504347842987873e-51,7.23111403332233e-49
SCUBE2,-4.638309029496091,2.720093667012694e-51,8.578369472078922e-49
PARD6B,-1.8457586976159623,4.649397879935728e-51,1.4396226526419173e-48
ANXA9,-3.4531166332822725,5.844269365666907e-51,1.7772840588804897e-48
RAB30,-1.9001063901653508,6.665680662058432e-51,1.991518274997458e-48
XBP1,-2.62475436942775,7.589193065002919e-51,2.2283441016724087e-48
ANKRD30A,-5.9039944739012595,1.136154231835019e-50,3.2794417912119276e-48
SLC7A8,-2.707122017988297,1.1592052985894874e-50,3.290211039163162e-48
LOC100128977,-2.347642190016103,1.3758756055603389e-50,3.8411740266709135e-48
C11orf75,1.5282515965594436,1.5190376030896118e-50,4.1724532871961434e-48
TUBA3D,-2.8736194061505826,1.714569623454322e-50,4.634781061496365e-48
UPF0639,-2.7751535799850755,1.8319366631167705e-50,4.874668964512282e-48
MAGED2,-1.703049805585012,6.538225673708673e-50,1.7130151265116724e-47
WWP1,-1.6159827068850419,1.0429318651552266e-49,2.6910802520596226e-47
C10orf82,-3.5183156631711245,1.3596272013244407e-49,3.455888244560481e-47
KIAA1467,-2.4068579081732846,1.466452627041514e-49,3.6726012115466154e-47
AKR7A3,-4.135372212403285,2.7597244908056075e-49,6.811320011365145e-47
MAG,-2.4589748320961475,2.9808881734665325e-49,7.252075084876436e-47
CIB3,-1.844426907819803,3.2213101703441246e-49,7.726607352247949e-47
SLC7A2,-3.9769989120615845,4.610414485496484e-49,1.0904910928889599e-46
GSTP1,1.9698274498252246,8.707656159940012e-49,2.0313888274490194e-46
EVL,-1.5840590668080559,2.056985983797232e-48,4.7338474735225484e-46
FOXC1,3.5469985428694866,2.766230378617214e-48,6.199519005232011e-46
CCDC125,-1.4971418483170327,2.76666731883519e-48,6.199519005232011e-46
FLJ45983,-4.168909913200581,2.930523296089297e-48,6.481404121091003e-46
FAM196A,-2.6797105337575116,3.544864586344695e-48,7.739621013519251e-46
KDM4B,-1.4743116177683504,4.1436588009147985e-48,8.932469541718864e-46
DSC2,2.4401579788696406,6.859357628269353e-48,1.4601857551178386e-45
TTC36,-3.743677911315344,7.39478309044548e-48,1.554730321361562e-45
KIAA1370,-1.815416476179255,9.972301167534554e-48,2.0710766936965056e-45
ACADSB,-2.173555217784063,1.1824912371063198e-47,2.4262440684241715e-45
KCNE4,-2.4310531793723733,1.4513646478731932e-47,2.9424690420571996e-45
WDR65,-2.287007077491065,1.7067399939874853e-47,3.419503776189044e-45
PHGR1,-2.19973980597777,1.7397043065753841e-47,3.4450191094161385e-45
PPP1R14C,4.377046840265505,2.217738478379575e-47,4.341159343310824e-45
REPS2,-1.8393502965319506,3.338439006382355e-47,6.460638213487672e-45
SYTL2,-2.2985253957032317,3.7637439916841358e-47,7.201860694200093e-45
ARSG,-2.4996458976473823,5.108940535463769e-47,9.667250813216443e-45
THSD4,-3.4369980047916426,6.444005993454841e-47,1.2059496930608346e-44
RASAL1,3.282150669651624,1.6186448458392696e-46,2.996252361374213e-44
APBB2,-1.4766016456541387,2.4663283831183883e-46,4.516298103710339e-44
KCTD6,-1.360230450492911,3.771157269525595e-46,6.832213648938392e-44
NEK5,-2.5512580220729744,3.952053506097697e-46,7.084575916720398e-44
LAD1,1.9511096539805983,4.457159392736782e-46,7.906815047740354e-44
DNAJC12,-3.3712619339381797,1.1543388229279705e-45,2.026638160253952e-43
PRKX,1.7682943403636937,1.3357283797857222e-45,2.321168806913352e-43
CCDC48,-2.6389527630493697,1.693836557443264e-45,2.913741068005938e-43
CST5,-2.451957468284828,3.532575185109624e-45,6.0159755402416905e-43
STK32B,-2.700449051490515,3.7106758411694695e-45,6.256713819318422e-43
NEK10,-3.58733713129885,3.7703667228895034e-45,6.295033852040024e-43
IGDCC3,-2.7477764109815013,4.6864871799887466e-45,7.748628803418287e-43
IL20,-3.2185318015788855,5.4963409095223787e-45,9.000258239342895e-43
BCAS1,-4.630561545108205,5.792327711322515e-45,9.305975558851174e-43
C14orf45,-1.392354506892894,5.785408442267588e-45,9.305975558851174e-43
ESYT3,2.903733906759357,8.469362487407365e-45,1.347974235145303e-42
AGTR1,-2.9219049291072627,1.2569618332722818e-44,1.9820425945024962e-42
BRDT,-1.4087146262911905,2.0803123024947853e-44,3.2310886624740525e-42
HPX,-3.348783182121675,2.0870214496309206e-44,3.2310886624740525e-42
SPEF1,-2.512186952594164,2.312480551555749e-44,3.547886828197694e-42
NCK2,1.1082414359216042,3.3669758557183326e-44,5.1196070377574294e-42
FAM198B,-2.127500518439968,4.706896550725321e-44,7.093667987509045e-42
NCAM2,-3.181700557715722,5.062737024730306e-44,7.563018555364659e-42
NFIL3,1.3141657279761212,5.226264320252987e-44,7.739415771644207e-42
RUNDC1,-1.063575912179413,5.676007416776791e-44,8.332966061009375e-42
DNALI1,-4.01977226738934,6.303782484394423e-44,9.175505616174104e-42
TP53INP1,-1.543561678645771,6.627737419983733e-44,9.565285445959574e-42
ELOVL5,-1.4790499037743992,8.834179264359619e-44,1.2642527132104564e-41
?|90288,-2.3515133694670274,1.3155133278428379e-43,1.866932664430294e-41
TFF3,-6.382412195121949,1.4928243413252834e-43,2.1010577299809568e-41
GP2,-5.17177474176191,1.887917125822572e-43,2.635346610881836e-41
SFRP1,3.980583684851341,2.0652752774905157e-43,2.836422417392216e-41
STARD10,-1.8814219394367857,2.0495221631421072e-43,2.836422417392216e-41
INPP5J,-2.782608090805544,2.305333668018501e-43,3.140786589308406e-41
LRRC46,-2.4046992262676246,2.354547457732685e-43,3.1823764448561605e-41
PRR15,-4.18076423156985,2.698091811178208e-43,3.589133219573644e-41
PROM1,4.202070743490044,2.6793978494725864e-43,3.589133219573644e-41
NXNL2,-2.5473134480185387,2.7187209942748097e-43,3.589133219573644e-41
TRIM3,-1.5098694788107307,3.022680491891048e-43,3.9597114443772727e-41
SLC4A8,-2.9511917717293112,3.1401605827608743e-43,4.0822087575891366e-41
C14orf174,-1.905623722556066,3.482993964105295e-43,4.493589940054028e-41
KIAA1804,2.1106090530615456,5.559279544546659e-43,7.118385762678917e-41
TRH,-2.531560205804956,6.0291563599913665e-43,7.66242782169052e-41
PLEKHF2,-1.303697451003492,6.42007196603063e-43,8.098801894926046e-41
RGMA,2.720670181846746,7.043221593375536e-43,8.819563509940101e-41
ANKRA2,-1.0112534110993288,7.984659600640483e-43,9.925456423277916e-41
PGR,-4.578085263736696,8.651578657020371e-43,1.067654960355485e-40
AKR7L,-1.7657444444444446,9.373031023340551e-43,1.148364880053882e-40
CELSR1,-2.0475490593456644,9.637055088259897e-43,1.1722789153790432e-40
C16orf45,-2.1645250461490138,9.915598298887201e-43,1.1976073690074398e-40
BBS1,-1.0419442951965774,1.1268994244478551e-42,1.3514857181934487e-40
IFRD1,1.5174224853697833,1.2167622005009456e-42,1.449053166051126e-40
ZNF385A,-1.353064785357999,1.2752756971446687e-42,1.508190633498174e-40
VGLL1,5.745930906091669,1.2909962739840299e-42,1.516252865237795e-40
C9orf106,-1.3675638073916971,1.464199356291445e-42,1.7078982902495416e-40
CHRD,-2.5080643729625693,1.5218497922598315e-42,1.7630681606928524e-40
PELI1,1.3578858921487758,1.6022616868814914e-42,1.843683549161608e-40
ADAMTS15,-3.5817274301873443,3.085682476296297e-42,3.5267901054581168e-40
CLSTN2,-3.716057472212402,4.0544812231233276e-42,4.603187681986018e-40
STC2,-2.410103978633991,4.2597306312115013e-42,4.804186268180919e-40
JRKL,1.2701102470445012,4.8584931421332177e-42,5.44343014542952e-40
EXOC6,-1.154402965319509,5.2482974722350483e-42,5.841732415174044e-40
UGDH,-1.3487454970346793,5.654299468982616e-42,6.252774023167139e-40
ABCC13,-2.5271915910608382,6.300534083603893e-42,6.922457770566083e-40
GREB1,-3.501036793527356,7.08356790467544e-42,7.732894962604022e-40
DNAL1,-1.141718487097915,7.587036912567835e-42,8.22976042172167e-40
CACNA1H,-2.5767301952005015,8.907059722130046e-42,9.600457409359158e-40
SYTL5,-4.263225552806253,1.0949365726670905e-41,1.1727528196553806e-39
FAM174A,-1.2971421585954994,1.206796994267247e-41,1.284484550773201e-39
FZD9,3.4445156867365774,1.413944734683415e-41,1.495619803208606e-39
CDC20B,-2.5552502808216486,1.4629806489656753e-41,1.5379358303632995e-39
LRRC48,-2.180271803935431,1.5688812341624744e-41,1.6391440133611622e-39
CCDC82,1.375048324889045,1.8565536995844495e-41,1.927872530727023e-39
LOC148696,-1.5620048859039315,1.9814384254588281e-41,2.0450846294281114e-39
SLC22A5,-1.547058238089626,2.3965571939970454e-41,2.4586366875764868e-39
KCNH1,-2.9937375358391263,2.5384621043672783e-41,2.588623331579326e-39
TTC8,-1.1542932367149756,2.7162550049466157e-41,2.753441829419099e-39
SYTL4,-1.7419814264954256,2.990295408889344e-41,3.013297681265416e-39
GCNT2,1.9377057774635738,3.1194899376272846e-41,3.124994919870156e-39
RARA,-1.522949161462627,3.1831999566511837e-41,3.1701693135537815e-39
MYST4,-1.284638407760891,4.1437122531103486e-41,4.102756957585421e-39
YBX1,1.2532372334158097,6.285298117234425e-41,6.187203869161981e-39
C5orf36,-1.5813220219158728,6.335500014106666e-41,6.200779611507847e-39
TTLL4,1.6334576489533017,6.4517159339991e-41,6.278441277485982e-39
MAPT,-3.705079011036487,6.789731370311173e-41,6.56983666115905e-39
DEGS2,-3.932222885982484,7.041073453798387e-41,6.774546944530311e-39
PHGDH,2.367917945092495,7.21976912536954e-41,6.907453269946251e-39
ZMYND10,-3.3097933506146653,7.40423432486296e-41,7.044363718012078e-39
BTG3,1.5914408585680064,7.86021753730827e-41,7.436639147797768e-39
AFF3,-3.967831129963474,9.056954521149979e-41,8.521543397523985e-39
ATP8B1,-1.5322190408860603,9.949776580998618e-41,9.31014808650585e-39
MID1,2.0345647028789138,1.0770527976407915e-40,1.0023065105914032e-38
LRBA,-1.2022082007776582,1.2946560606307855e-40,1.1982604735077324e-38
CEBPB,1.4144627037429807,1.3372829713051408e-40,1.2310231892608945e-38
SLC30A8,-3.743969769451317,1.3616551771058373e-40,1.2467197669952909e-38
SERPINA6,-3.334615458937199,1.373238840137377e-40,1.2506020025422208e-38
MS4A8B,-2.404058595498998,1.4687041271094973e-40,1.3304271959933372e-38
GATA3,-3.605580919838184,1.5599318106588922e-40,1.4055893510857637e-38
KCNN4,2.6273351596559458,1.5730534339987208e-40,1.4099526305788534e-38
PCP2,-2.4838256981265463,2.1426652631965564e-40,1.9104497084941022e-38
FOXA1,-5.015741270963434,3.101193116383217e-40,2.750693686041989e-38
PADI2,2.842400616629355,4.006952177745983e-40,3.5356681651302635e-38
UGCG,-1.8613701700640188,4.455947462523968e-40,3.911586870452741e-38
ERBB4,-4.723833019127294,4.5177469914303956e-40,3.9454990391825456e-38
AGR2,-6.088848815835983,6.809274755569586e-40,5.916425973844391e-38
PLA2G10,-2.1884679863320375,1.6644380712264553e-39,1.4388517945678445e-37
DYNLRB2,-2.550693558776168,1.751755428063267e-39,1.5066866131271434e-37
IGFALS,-2.8413676603432707,1.9967803053127347e-39,1.7088024421847173e-37
SUSD3,-2.6528975727583344,2.1082647500056177e-39,1.7951874346297835e-37
PREX1,-1.9933440831075018,2.481980490926368e-39,2.1028919283818925e-37
MLPH,-4.298972880091121,3.164992181243722e-39,2.6551633914571716e-37
CLCN4,2.365191229723891,3.215769201063672e-39,2.684536739907565e-37
CHAD,-3.9114295589332726,3.3333433864075305e-39,2.769114042464402e-37
CAPN8,-4.269410761556892,3.4649612398814516e-39,2.8506420248879767e-37
KCNK5,2.935267130120576,3.5646042894744645e-39,2.918519762007218e-37
KCNK15,-3.5407538313499067,3.694091948609836e-39,3.0100663102787326e-37
C1orf168,-2.708314107851224,4.064924654702198e-39,3.2964603271227825e-37
CDC20,1.847877494992339,4.187944266700072e-39,3.3801275290001054e-37
PM20D2,2.2554483995129795,5.302778539040655e-39,4.259732005653885e-37
HR,2.297413722948824,5.7814756624810645e-39,4.622466222162091e-37
OTOR,-1.3745618475315189,5.904926182915802e-39,4.69910714462879e-37
CCNE1,2.3857063469620208,6.531393579889592e-39,5.1734712867683605e-37
CYP2A6,-2.6000168767919556,6.807163760840223e-39,5.346564984684184e-37
CST9L,-1.1976654216252307,6.886920837470535e-39,5.380012012024e-37
ZNF703,-2.4792045245669847,7.989205611401114e-39,6.1843714346436805e-37
KCNJ11,-2.737783166411374,7.965394521478837e-39,6.1843714346436805e-37
C10orf32,-1.0460856525666706,8.360915982483112e-39,6.4428234923840455e-37
C4orf34,-1.6318097796630138,8.541534322436004e-39,6.522974417537451e-37
MRPS30,-1.2308794823455482,9.820442442067918e-39,7.466166731625743e-37
PGLYRP2,-3.51350518439967,1.0007218787503057e-38,7.574352708941203e-37
CHODL,3.6365725776678057,1.276273764978175e-38,9.61723106972492e-37
WFS1,-1.359357346529988,1.289523920550258e-38,9.674269765185415e-37
PP14571,-3.1515401476768385,1.4816980339389457e-38,1.1067244525429932e-36
ERGIC1,-1.1818600054986064,1.4966691221046036e-38,1.113025115696131e-36
TSPAN13,-1.532740410824399,1.5517382396234155e-38,1.1489609661211638e-36
ROPN1,5.152537873610621,1.82078543757259e-38,1.342336623457195e-36
C14orf53,-1.3089497270335022,2.2781086742620087e-38,1.6650725632052364e-36
C1orf106,2.832612415066179,2.480488254223678e-38,1.805244229462788e-36
FAM171A1,2.3437693099249817,3.7542252057702337e-38,2.7206151172028545e-36
CRIP1,-2.5656083421703784,3.8313767893585653e-38,2.7647604543549308e-36
DEFB132,-2.1199079179922236,3.9472456474384775e-38,2.8363541508808977e-36
FUT8,-1.338582907191391,4.3849654719501365e-38,3.137645461651715e-36
RHOB,-1.7583780802010924,4.757573242874136e-38,3.390019762600273e-36
ENPP1,-2.2504100742311746,4.83916208539751e-38,3.43378876309665e-36
DDX26B,1.430351019205844,5.092228134296298e-38,3.5983670177205784e-36
MPZL2,1.5545103334511605,6.06521958159352e-38,4.2682103088651915e-36
PLCH1,2.7837875613683662,7.41015387668916e-38,5.1932066057619916e-36
GFRA1,-4.824742296060642,8.519216028422894e-38,5.921724447511914e-36
SPATA4,-1.5847173952319236,8.497001247677832e-38,5.921724447511914e-36
SNTN,-1.7067748556616003,8.601610657477579e-38,5.954692255969235e-36
A2ML1,5.267119995286909,9.569759598502234e-38,6.57894848886302e-36
PLCD4,-1.2456019991359337,9.580617881609095e-38,6.57894848886302e-36
SFRS13B,2.9928725069714455,1.2108481750489745e-37,8.248297768433613e-36
APH1B,-1.2650021012528967,1.5538598611249813e-37,1.0500886283713663e-35
TCEAL3,-1.3400444130238416,1.8138752572498054e-37,1.2161533712978025e-35
SEZ6L,-2.3988809983896946,1.8345735612866267e-37,1.225207362694559e-35
C5orf30,-1.581328537763639,1.893379702216089e-37,1.259541262841406e-35
GUSBL1,-1.3189533325478182,2.414926024305648e-37,1.5885100880957895e-35
CSDA,1.4202188248694068,2.415878525054665e-37,1.5885100880957895e-35
FBP1,-2.5618537999293043,2.643834415813144e-37,1.7317115423576095e-35
C8orf86,-1.1781903617297043,3.0906236518767565e-37,2.0166023291747573e-35
FAM47E,-2.4689593613762213,3.178384360074632e-37,2.0659498340485106e-35
INPP4B,-2.7312024311692396,3.6524842669915935e-37,2.365087721173644e-35
CBX2,2.0446821845174963,4.051261366716344e-37,2.6133704952719445e-35
CACNG1,-2.6255908605317937,4.592043465644777e-37,2.951037744148323e-35
LRTOMT,-1.2015168453713514,5.033659049653629e-37,3.222677203594034e-35
ABTB2,1.8269195671811778,5.2764063721747215e-37,3.3654382216530155e-35
ZNF587,-1.1474253092965707,5.701056870219802e-37,3.6227238246210156e-35
FRS2,-1.176000082479085,5.7424473896287295e-37,3.6354601875604924e-35
SLC7A5,2.0204212835316753,6.947904008248784e-37,4.3823261207584e-35
LRIG1,-1.3359995011979127,7.02531140379019e-37,4.4147990113116945e-35
HTR7P1,-1.275079996857941,7.189830275706209e-37,4.501573882179292e-35
LBR,1.264208153646754,7.3519655003848804e-37,4.5862260978591394e-35
HAPLN3,2.6048546522131852,7.517861568553504e-37,4.672597901914824e-35
PDE7A,1.2515701425709906,8.018609704194074e-37,4.965706300451821e-35
BBS4,-1.099866458505164,8.384794796821737e-37,5.173661427169354e-35
SPOPL,-1.1308890931228124,8.422885039135311e-37,5.178401885071275e-35
KCNC2,-2.4529446958092764,8.551172241988827e-37,5.238361988527689e-35
ACOX2,-2.8955155689093113,8.983232799569841e-37,5.483313784110193e-35
AKR1E2,2.456292895015907,9.245094014339016e-37,5.622998252292624e-35
KRT16,4.8429350143356515,1.1931620273734892e-36,7.231156343832926e-35
C9orf98,-2.0472516397627762,1.2580578145572718e-36,7.597420064507212e-35
LOC645431,-1.6329989709752177,1.2632282419232775e-36,7.601687971714988e-35
PRRT3,-1.9066789481952817,1.4054930567934446e-36,8.428009421546605e-35
ATP6AP1L,-1.2808485958917561,1.4897072474892615e-36,8.901654184120044e-35
ACER2,-1.6252837791131531,1.646023824941351e-36,9.801323684878043e-35
ZNF462,1.8697520443030502,1.7157057577387424e-36,1.0180651238428844e-34
DTWD2,-1.082779050312241,1.7654630680659345e-36,1.0403403477218986e-34
LRRC50,-2.4173122697458846,1.7891671651875026e-36,1.0506729939014885e-34
CDK2AP1,1.3282251953968789,1.848527800720793e-36,1.0818016648204505e-34
ST8SIA1,2.2571384627469486,1.8716225714077517e-36,1.0915661777765071e-34
E2F3,1.164752476336357,2.353750882408098e-36,1.358792458556268e-34
CENPW,1.9196255685165555,2.3834485964890182e-36,1.371288162101621e-34
MAP3K12,-1.3824674168335882,2.5766971789757108e-36,1.477479897574288e-34
AR,-4.262688154432269,2.7783608673808943e-36,1.5877679721978735e-34
ATP7B,-1.992720721888377,3.009088532372301e-36,1.7138721640903106e-34
ANKRD42,-1.0873058874356865,3.463588661738947e-36,1.966163830313809e-34
PGAP3,-1.2003539020462668,3.4880526815404856e-36,1.9734729955692513e-34
PPARA,1.288472239896313,3.945970724745228e-36,2.217817869386509e-34
SLC44A4,-5.0596020541219895,4.4091550854730557e-36,2.469997075842307e-34
MKL2,-1.1424342209654004,4.6124629145965796e-36,2.575417817559992e-34
MICALL1,1.3512331801578892,5.347151874753196e-36,2.9758822361780038e-34
ATP1A4,-2.3054223557597897,5.3804855991503195e-36,2.98467979653192e-34
C16orf71,-1.820612902085542,5.792381798664911e-36,3.202735780235826e-34
CCDC96,-1.493749153607478,5.864296519303472e-36,3.2320054926776097e-34
TUBA3C,-1.5528814854090571,6.375920334954652e-36,3.5026426872347653e-34
MTHFD1L,1.6632389772593372,6.748540684648392e-36,3.6835784570372474e-34
ODC1,1.3826126860688905,6.743177090513186e-36,3.6835784570372474e-34
WDR93,-1.7978523349436402,7.346951334410192e-36,3.997398761182287e-34
AURKB,1.7020582184517519,7.668921287386436e-36,4.159290749178057e-34
RBM38,1.304877070814186,7.750268623015002e-36,4.190065861903031e-34
SH2D2A,1.7646671458308782,8.300622111387268e-36,4.473404891041936e-34
PVALB,-2.7643407407407405,1.0577649975044232e-35,5.6825671632493145e-34
DNAH7,-2.2649484073681316,1.1276022620056371e-35,6.038700164137107e-34
C10orf93,-2.041009673618475,1.1779013890396961e-35,6.28829487628402e-34
RET,-3.321009972114214,1.284185214539065e-35,6.834273188625088e-34
CENPA,1.8023255135304987,1.3471799910746946e-35,7.147188550779454e-34
MICALCL,-2.0068964416165898,1.4096375279054634e-35,7.455318975226721e-34
NHSL1,1.2041948666588098,1.419395804881339e-35,7.483687478987369e-34
C9orf116,-2.0332598837437663,1.8310338315034497e-35,9.594617277078076e-34
TSPAN1,-3.9065711833785013,2.0783085149160004e-35,1.085693067761334e-33
SLC6A14,4.403127673697028,2.0957432679197833e-35,1.0914528395313122e-33
FMNL2,1.3704336789599765,2.2265618201330985e-35,1.1560471889288618e-33
ABLIM3,-2.3429732767762452,2.3643668724372432e-35,1.2238652838178192e-33
CENPN,1.2322190133930295,2.56289866448114e-35,1.3226110380640548e-33
MFSD2B,1.4364373041121716,2.857627338102485e-35,1.470253582111339e-33
ELF5,4.399932649935196,3.078012232614058e-35,1.5788719373920904e-33
ADCY9,-1.3742498095125875,3.5880891806853327e-35,1.8294957708703955e-33
EMX1,-2.38337183928361,3.801403688774059e-35,1.932474770740962e-33
EPB41L5,-1.104672789756881,3.945622790365289e-35,1.9998201226166928e-33
UQCRHL,1.0403953929539291,4.396542420179881e-35,2.2217542259840764e-33
GPR139,-1.2049744471937471,4.439920736082503e-35,2.2370369862569534e-33
NOSTRIN,-2.6184933427595123,4.480276743833451e-35,2.250711296385949e-33
FGD3,-1.7514618907348485,5.720486327272784e-35,2.865290651572221e-33
CXXC5,-1.9518404540277299,6.207499370882306e-35,3.1001089233467947e-33
CEACAM5,-4.630495836769963,6.297106198450909e-35,3.135664285368976e-33
GALNT7,-1.6184436550017676,6.416863741891897e-35,3.185982201878105e-33
IL6ST,-2.4389305408271476,7.263254001274633e-35,3.59573301284032e-33
TMEM144,-1.3589991634264171,7.492078022411705e-35,3.698263441207864e-33
LRP8,1.6890041160991336,9.338068434184122e-35,4.596164896940914e-33
MGC3771,-1.3032655001767406,9.68172365278877e-35,4.751577919509878e-33
RAB6C,-1.0546839205058705,1.2439945750742979e-34,6.052922175290084e-33
P4HTM,-1.6086884254349787,1.3176856397879247e-34,6.393215511563635e-33
LMO4,1.8689233297985144,1.3221079696349022e-34,6.39644850081886e-33
TAF4B,1.6406522799575827,1.520751240862394e-34,7.315930404487731e-33
SFT2D2,1.3010654687561365,1.5257933156585916e-34,7.319509905821357e-33
CNKSR3,1.5661552413495148,1.6140176445104321e-34,7.720988900565353e-33
FAM123B,1.2213910333451174,1.6408822859087574e-34,7.827514097766425e-33
ANKRD43,-2.6855507796237372,1.7619421772635287e-34,8.381529407485445e-33
MGC2889,1.9746771886414514,1.7929410080697279e-34,8.505232692876732e-33
CASC1,-2.1741951965751545,1.896425467349039e-34,8.971146030265036e-33
ROPN1L,-1.9024402340835005,1.9201796547314516e-34,9.058354437694355e-33
TTK,1.6293302148383804,2.0973440624484613e-34,9.866787122513065e-33
PVR,1.1917778956050444,2.3308365457045726e-34,1.0935026549131921e-32
SH3BGRL,-1.2856551117395227,2.3790147119509335e-34,1.1130390259484724e-32
ORC6L,1.4865889085267678,2.4410567438453135e-34,1.1389368862379642e-32
GUSBP3,-1.6628016535092893,2.4530112137527815e-34,1.1413874582024555e-32
KIF16B,-1.3100904010054606,2.5272449164543566e-34,1.172724275945986e-32
SLC26A3,-2.3369900121754843,2.7152868679328406e-34,1.2565580261113118e-32
CDH3,2.5879944660461103,2.7533071231912744e-34,1.270699737342748e-32
CCNG2,-1.055628997289972,3.4089885750165136e-34,1.5648268310655317e-32
CPEB2,-1.5231746396449477,3.6583299846857427e-34,1.6747677322365107e-32
SIDT1,-3.167787635992302,4.0195248530939885e-34,1.8351878886914376e-32
TMEM26,-1.9634908683869448,4.03739339192959e-34,1.8384173653625916e-32
UGT2B15,-2.8958378618278946,4.280153788522585e-34,1.9437605071610566e-32
TTC7A,1.0637115627822915,4.4776561551741846e-34,2.0280447958142651e-32
RAB27B,-2.1041052236754254,5.211303805368722e-34,2.3540717189769054e-32
FLJ36031,1.2176739641019605,5.505979008673871e-34,2.4806037703099474e-32
GALNT6,-2.110134802246572,6.185512163756892e-34,2.7794003205482813e-32
IQUB,-1.6378812222614982,6.457833123873685e-34,2.894128897357075e-32
RIPK4,1.4752545265307706,8.171205783535781e-34,3.633306383645283e-32
VSTM2A,-2.930326793920113,9.095884798975706e-34,4.033930159545736e-32
KCTD3,-1.139385389419111,9.68814011190309e-34,4.2854292494989514e-32
TCF7L1,1.9854781783904798,1.012732176538958e-33,4.468090405818253e-32
MAPK4,3.7949135776285305,1.0828154467004327e-33,4.7649475600280027e-32
